customer_id,name,gender,age,grade,region,signup_date,income_level,credit_score,churn
4326,한지유,M,62,Silver,강원,2020-01-19,Low,620,0
4327,장우진,M,57,Gold,대전,2021-10-24,Medium,730,0
4328,조서연,M,60,Silver,경상,2021-12-05,Medium,681,0
4329,권우진,M,35,Silver,광주,2020-10-10,Medium,659,0
4330,권도윤,F,53,Bronze,전라,2020-09-30,Medium,606,0
4331,김우진,M,37,Bronze,경상,2024-11-24,Low,497,0
4332,오예준,M,65,Bronze,강원,2023-07-18,Medium,548,0
4333,오시우,F,46,Bronze,인천,2021-03-17,Low,595,0
4334,정다은,F,68,Bronze,인천,2022-04-26,Low,489,0
4335,권우진,M,59,Gold,경상,2023-03-17,Low,709,0
4336,황수아,M,52,Bronze,서울,2024-11-10,Low,573,0
4337,조서윤,F,35,Bronze,대구,2024-11-11,Low,567,0
4338,정지호,M,40,Silver,강원,2024-12-23,Low,585,0
4339,정민준,M,34,Silver,부산,2020-02-27,Medium,680,0
4340,최도윤,F,59,VIP,세종,2023-04-01,Medium,755,0
4341,조지유,F,26,Silver,제주,2022-10-28,Medium,619,0
4342,신지유,M,53,Silver,강원,2022-04-15,Low,613,0
4343,정우진,F,48,Silver,전라,2023-10-24,Medium,699,0
4344,임서윤,F,54,Silver,강원,2023-05-09,Low,569,0
4345,조주원,M,45,Gold,대전,2021-02-18,High,804,0
4346,윤서윤,F,29,Silver,서울,2021-04-27,Low,553,0
4347,조지아,M,52,Bronze,대구,2024-05-22,Low,482,0
4348,조수아,F,61,Bronze,전라,2020-03-11,Medium,570,1
4349,오하은,F,46,Gold,대전,2022-06-02,High,785,0
4350,권도윤,F,24,Silver,서울,2022-12-28,Medium,587,0
4351,황예준,M,30,Bronze,광주,2020-06-04,Low,511,0
4352,조지호,M,44,Bronze,제주,2022-04-29,Low,536,0
4353,신서연,M,44,Bronze,대구,2022-05-07,Low,506,0
4354,강우진,M,66,Silver,인천,2021-10-01,Medium,577,0
4355,조예준,F,54,Silver,광주,2022-08-21,Low,618,0
4356,조지유,M,31,Bronze,대구,2020-11-09,Low,583,0
4357,임우진,F,37,Bronze,서울,2022-08-01,High,727,0
4358,신서윤,F,21,Gold,전라,2023-09-11,High,767,0
4359,황민준,F,47,Silver,대구,2023-01-12,Medium,717,0
4360,윤지호,F,49,Silver,광주,2021-12-31,Medium,640,0
4361,박진우,M,38,Bronze,충청,2020-12-30,Medium,605,0
4362,황수빈,M,42,Bronze,인천,2020-04-07,Low,512,0
4363,한지유,M,27,Bronze,대전,2023-01-26,High,643,0
4364,박도윤,M,40,Bronze,세종,2024-02-17,Medium,590,0
4365,정은서,M,34,Bronze,대구,2021-05-03,High,645,0
4366,김서윤,F,36,Bronze,인천,2024-06-02,Low,479,0
4367,장지아,F,23,Bronze,전라,2024-09-15,Medium,516,1
4368,임진우,F,29,Bronze,강원,2024-03-31,Medium,540,0
4369,최수아,M,53,Silver,대구,2024-08-08,High,660,0
4370,임서연,F,21,Silver,서울,2024-03-24,Low,529,0
4371,장다은,M,41,Silver,광주,2020-08-29,Medium,703,0
4372,김은서,M,50,Silver,대구,2022-08-21,Medium,641,0
4373,이지호,F,27,Silver,대구,2024-10-15,Low,641,0
4374,장선우,F,53,Silver,전라,2022-09-23,Low,616,0
4375,신시우,F,45,Silver,서울,2022-06-25,High,664,0
4376,권다은,F,26,Gold,강원,2020-08-04,Medium,750,0
4377,장은서,M,52,Bronze,광주,2024-09-16,Low,550,0
4378,정민준,F,33,Silver,제주,2022-01-17,High,631,1
4379,조은서,F,50,Bronze,광주,2020-09-28,Low,488,0
4380,황서연,M,62,Bronze,대전,2021-02-06,Medium,591,0
4381,윤도윤,M,36,Bronze,강원,2020-05-17,Medium,596,0
4382,임선우,M,68,Bronze,서울,2021-03-04,Low,519,0
4383,강수아,F,28,Bronze,대전,2020-03-26,Low,474,1
4384,신수빈,F,35,Silver,서울,2020-07-09,High,706,0
4385,임다은,F,49,Bronze,대구,2024-01-29,Low,507,0
4386,김시우,M,56,Bronze,세종,2022-12-29,High,568,0
4387,권예준,F,56,Silver,세종,2021-04-22,Medium,716,0
4388,신시우,M,41,Silver,대전,2023-01-13,Low,656,0
4389,이서연,M,38,Bronze,경상,2023-10-13,Low,566,0
4390,황우진,M,50,Bronze,인천,2024-07-06,Medium,566,0
4391,한선우,F,62,Silver,경기,2023-10-19,Low,630,1
4392,강선우,F,31,Gold,부산,2021-09-23,Medium,694,0
4393,정수빈,F,48,Bronze,경상,2022-05-09,Medium,676,0
4394,신다은,M,55,Bronze,강원,2020-10-21,Low,485,0
4395,이서윤,F,68,Silver,전라,2024-10-02,Medium,571,0
4396,한진우,M,59,Bronze,서울,2023-07-30,Low,552,1
4397,오지유,F,43,Gold,경상,2021-04-09,High,792,0
4398,최하은,F,43,Silver,세종,2020-02-14,Medium,638,0
4399,신은서,F,36,Silver,경기,2021-07-08,Low,618,0
4400,김주원,F,46,VIP,부산,2024-05-04,Medium,805,0
4401,오채원,F,69,VIP,제주,2023-05-28,High,757,0
4402,오수빈,F,67,Bronze,인천,2022-07-17,Low,455,0
4403,정진우,F,56,Bronze,충청,2020-11-01,Low,459,0
4404,임다은,M,46,Silver,광주,2021-07-18,Medium,715,0
4405,장주원,M,62,Silver,경기,2020-05-02,Low,532,0
4406,박지유,M,47,Bronze,세종,2022-07-30,Medium,691,0
4407,오예준,M,69,Bronze,세종,2021-08-15,Low,470,0
4408,박지유,F,23,VIP,경기,2021-02-15,Medium,720,0
4409,조다은,F,42,Gold,제주,2020-01-02,Medium,817,0
4410,오주원,M,48,Silver,경상,2021-10-29,High,710,0
4411,신지아,M,64,Silver,충청,2024-01-15,Medium,673,0
4412,한하은,F,66,Silver,대전,2020-10-04,Low,554,0
4413,황주원,M,29,Bronze,대구,2021-05-19,Low,418,1
4414,이도윤,F,46,Silver,세종,2020-09-15,Medium,734,0
4415,정예준,F,52,Gold,전라,2020-04-01,Medium,727,0
4416,이도윤,F,22,Bronze,인천,2022-03-15,Low,483,1
4417,김은서,F,34,Gold,인천,2020-11-12,Medium,675,0
4418,조주원,F,45,Bronze,대구,2023-09-05,High,580,1
4419,한서윤,F,30,Bronze,전라,2020-08-21,Low,466,1
4420,최서윤,F,24,Silver,전라,2020-01-25,Medium,637,0
4421,최선우,M,41,Silver,인천,2020-08-25,Medium,671,0
4422,황수빈,F,38,Silver,광주,2020-09-30,Medium,622,0
4423,김주원,M,67,Silver,광주,2022-10-16,High,682,0
4424,김수빈,F,54,Silver,제주,2021-06-30,Medium,659,0
4425,최도윤,F,61,Gold,광주,2023-02-23,High,783,0
4426,김서연,F,61,Gold,전라,2021-12-09,High,792,0
4427,신진우,F,64,Bronze,경기,2024-11-08,Low,462,0
4428,최지호,M,49,Bronze,대구,2024-04-16,Low,542,0
4429,강선우,M,62,Gold,세종,2022-05-16,Medium,781,0
4430,이예준,F,63,Silver,광주,2020-10-31,Low,641,0
4431,조도윤,M,29,Bronze,인천,2024-09-30,Low,503,0
4432,오선우,M,20,Gold,강원,2023-11-16,High,811,0
4433,윤지호,F,22,Bronze,강원,2023-05-16,Low,463,0
4434,정수빈,M,28,Bronze,강원,2020-08-13,Low,484,0
4435,최민준,M,53,Bronze,광주,2022-11-20,Low,467,1
4436,한선우,M,54,Gold,서울,2021-01-29,High,740,0
4437,김도윤,M,55,Bronze,경기,2023-11-24,Low,572,0
4438,최도윤,F,57,Silver,전라,2021-01-12,Low,591,0
4439,이하은,F,64,Silver,대구,2022-05-06,High,727,0
4440,황지아,F,48,Bronze,제주,2021-06-12,Medium,638,1
4441,오지유,M,45,Bronze,서울,2022-07-25,Low,529,0
4442,권시우,F,58,Gold,인천,2022-03-07,High,807,0
4443,김수아,M,25,Bronze,대구,2024-03-05,Medium,517,0
4444,황하은,F,45,Silver,강원,2023-07-17,High,745,1
4445,임은서,F,23,Silver,강원,2023-03-12,Medium,564,0
4446,강서연,F,29,Bronze,경상,2023-02-28,Low,545,1
4447,황지우,M,34,VIP,인천,2021-07-09,Medium,830,0
4448,정하은,M,46,Gold,부산,2023-10-03,Low,668,0
4449,권지유,F,36,Silver,대전,2020-08-30,Medium,700,0
4450,임수아,F,22,Silver,광주,2021-07-09,Medium,612,0
4451,권지우,F,52,Silver,충청,2023-01-22,Low,622,0
4452,조지유,F,59,Gold,광주,2023-09-22,Low,667,0
4453,박주원,F,64,Gold,부산,2022-04-28,Medium,731,0
4454,황시우,M,54,Gold,경상,2023-05-28,Medium,747,0
4455,강다은,M,30,Bronze,제주,2024-08-10,Low,541,1
4456,윤다은,M,63,Bronze,대전,2020-09-23,Low,545,0
4457,황민준,M,67,Silver,제주,2023-03-16,Medium,543,0
4458,정하은,F,64,Gold,경기,2020-03-03,Medium,729,0
4459,최하은,F,62,Bronze,세종,2024-10-20,Low,549,0
4460,오시우,F,50,Bronze,인천,2024-03-18,High,657,0
4461,이서연,F,20,Silver,강원,2021-05-27,Medium,559,0
4462,신지호,F,50,Bronze,제주,2023-06-25,Low,545,0
4463,최지아,M,28,Silver,충청,2021-04-07,Low,601,0
4464,신다은,F,48,Bronze,세종,2022-07-23,Medium,617,0
4465,강서연,M,26,Bronze,강원,2022-12-12,Low,517,0
4466,장지아,F,22,Gold,대전,2021-01-23,Medium,696,0
4467,조수빈,F,54,Bronze,대구,2020-12-27,Low,601,0
4468,윤도윤,M,43,Bronze,제주,2023-05-01,Medium,601,0
4469,김예준,M,63,Silver,강원,2021-11-28,Medium,631,0
4470,황도윤,F,46,Gold,대전,2023-12-30,Medium,724,0
4471,임지아,F,67,Bronze,전라,2022-07-15,Low,492,0
4472,장채원,M,65,Silver,경기,2024-11-23,Medium,563,0
4473,임지아,F,57,Gold,경기,2020-08-23,Medium,688,0
4474,한도윤,M,25,Bronze,세종,2021-03-13,Low,546,0
4475,박예준,M,52,Bronze,충청,2022-02-15,Low,493,0
4476,임다은,F,56,Gold,세종,2023-02-08,Medium,764,0
4477,권지우,M,22,Silver,전라,2020-09-09,High,724,0
4478,권채원,F,58,Gold,인천,2021-10-16,High,772,0
4479,임도윤,M,36,Bronze,제주,2024-03-25,Low,498,1
4480,오민준,M,20,Bronze,전라,2021-12-24,Low,463,0
4481,박시우,M,62,Gold,전라,2023-08-05,High,820,0
4482,조지유,M,59,Silver,강원,2021-02-10,Low,570,0
4483,강하은,F,27,Silver,인천,2024-03-01,Medium,651,0
4484,최수아,F,34,Bronze,세종,2022-02-03,Low,535,0
4485,윤주원,M,36,Bronze,제주,2024-08-07,Medium,615,0
4486,윤도윤,M,33,Bronze,서울,2021-09-05,Low,444,0
4487,임지호,F,20,Silver,세종,2020-06-02,Medium,600,0
4488,신채원,M,62,Bronze,충청,2020-03-13,Low,486,0
4489,조예준,F,58,Bronze,전라,2021-07-13,Low,533,0
4490,윤하은,M,38,Bronze,광주,2022-03-09,Medium,512,0
4491,최서연,M,29,Silver,부산,2022-03-03,Low,610,0
4492,황지유,F,54,Silver,경상,2024-12-26,Medium,622,0
4493,오민준,F,55,Bronze,경상,2020-04-23,Low,562,0
4494,정주원,F,37,Bronze,대전,2024-03-14,Low,589,0
4495,박예준,M,36,Bronze,전라,2024-06-03,Low,501,1
4496,신진우,F,31,Bronze,세종,2021-11-14,Medium,520,0
4497,최진우,M,57,Silver,전라,2023-05-24,Low,482,1
4498,김서연,F,32,Silver,경상,2020-08-29,Low,657,0
4499,한지호,F,36,Gold,강원,2022-08-04,Low,746,0
4500,김지아,M,25,Gold,전라,2022-01-15,Medium,694,0
4501,최다은,M,58,Silver,인천,2022-09-15,Low,631,0
4502,임수빈,F,48,Silver,경상,2020-05-05,Medium,620,0
4503,임진우,M,50,Gold,인천,2023-11-21,Medium,691,0
4504,이도윤,F,65,Silver,세종,2020-01-20,High,626,0
4505,최우진,M,33,Bronze,대전,2022-11-09,Low,479,1
4506,이수아,F,68,Silver,강원,2021-08-11,High,665,0
4507,이지우,M,53,Silver,경상,2023-07-04,Medium,714,0
4508,신지호,F,47,Bronze,광주,2021-11-19,Low,555,1
4509,최지유,F,28,Bronze,광주,2023-02-13,Low,627,0
4510,김지우,M,55,Bronze,경상,2020-12-29,Low,554,0
4511,최지유,M,54,Bronze,강원,2023-06-08,Low,475,1
4512,황은서,F,39,Silver,인천,2022-04-20,Medium,725,0
4513,오다은,F,46,Silver,광주,2021-10-19,High,680,0
4514,신민준,M,55,Bronze,경상,2023-11-02,High,566,0
4515,황수빈,F,40,Silver,대구,2024-08-03,Low,599,0
4516,장하은,M,40,Silver,경기,2020-01-04,Medium,672,0
4517,황채원,F,58,Silver,대구,2021-06-03,Medium,664,0
4518,신수빈,F,44,Gold,대전,2024-05-28,Medium,748,0
4519,강수아,M,34,Silver,세종,2022-06-25,Medium,543,0
4520,윤진우,M,29,Bronze,경상,2022-05-31,Low,461,1
4521,이은서,M,42,VIP,부산,2022-09-20,High,800,0
4522,강서연,F,30,Gold,대구,2020-01-18,High,742,0
4523,정다은,M,68,Silver,충청,2022-09-06,Low,523,0
4524,정지유,F,48,Gold,대전,2022-02-12,High,752,0
4525,오도윤,M,58,Silver,세종,2024-03-18,Medium,668,0
4526,최은서,F,61,Silver,광주,2022-12-09,Medium,635,0
4527,오은서,F,61,Bronze,세종,2020-08-26,Medium,586,0
4528,정시우,F,24,Bronze,부산,2024-09-25,Low,427,1
4529,윤시우,F,50,Silver,부산,2022-06-17,Medium,689,0
4530,윤주원,F,44,Bronze,경기,2024-05-27,Low,548,0
4531,황수빈,F,41,Silver,충청,2024-11-17,Medium,681,0
4532,권은서,M,60,Bronze,서울,2021-10-24,Low,486,1
4533,강하은,F,34,Silver,강원,2022-01-16,Medium,617,0
4534,정지아,M,38,Silver,전라,2024-02-23,Low,651,0
4535,박우진,M,35,Bronze,서울,2024-05-05,Low,510,1
4536,신우진,F,59,Bronze,광주,2024-08-08,Low,526,0
4537,임예준,M,52,Gold,경상,2020-09-02,Medium,777,0
4538,신도윤,F,52,Bronze,강원,2020-10-26,Low,510,0
4539,최주원,F,35,VIP,세종,2022-07-22,High,824,0
4540,조예준,F,21,Silver,전라,2023-03-12,Low,512,0
4541,강도윤,M,68,Gold,전라,2021-08-21,High,721,0
4542,임예준,M,59,Bronze,경상,2024-05-02,Low,519,0
4543,김주원,M,65,Gold,인천,2022-04-08,High,707,0
4544,최민준,F,59,Silver,경기,2024-02-20,Medium,647,0
4545,이주원,F,40,Gold,강원,2024-09-16,Medium,724,0
4546,신도윤,M,65,Bronze,제주,2024-09-29,Low,410,1
4547,김선우,F,20,Silver,경상,2021-10-07,Low,523,0
4548,오예준,F,59,Bronze,인천,2022-06-14,Low,442,0
4549,강서연,F,67,Bronze,서울,2021-12-16,High,594,0
4550,윤서윤,M,69,Gold,경기,2021-10-12,High,741,0
4551,윤민준,M,50,Bronze,강원,2021-11-14,Medium,528,0
4552,이지아,M,39,Gold,세종,2020-07-30,Medium,704,1
4553,황채원,M,56,VIP,강원,2022-01-31,High,880,0
4554,장우진,F,69,Bronze,강원,2020-09-10,Medium,550,1
4555,장예준,F,41,Bronze,서울,2022-03-28,Low,470,0
4556,윤수아,F,38,Gold,서울,2021-10-14,Low,742,0
4557,한주원,F,62,Gold,서울,2021-08-24,High,724,0
4558,한은서,M,21,Bronze,광주,2024-07-08,Medium,605,0
4559,최도윤,F,52,Silver,광주,2024-05-25,Medium,693,0
4560,이민준,F,25,Silver,제주,2022-08-14,Low,619,0
4561,정진우,M,27,Silver,서울,2022-12-07,Medium,585,1
4562,강지유,F,47,Gold,전라,2021-08-05,High,811,0
4563,한지유,M,22,VIP,대구,2021-11-18,High,855,0
4564,박다은,M,45,Bronze,충청,2023-06-29,Low,547,0
4565,조지아,F,59,Gold,대전,2023-08-22,High,731,0
4566,김수아,F,33,Silver,대전,2021-08-22,Medium,559,0
4567,정지유,F,69,Silver,경상,2020-07-18,Medium,582,0
4568,신지아,M,36,Silver,전라,2024-11-20,Low,600,0
4569,오채원,F,64,Gold,충청,2020-03-13,Medium,706,0
4570,황수빈,M,37,Bronze,경상,2023-01-31,Low,504,0
4571,오채원,F,60,Gold,광주,2020-08-01,High,745,0
4572,김진우,F,33,Gold,서울,2023-04-23,Medium,674,0
4573,조채원,M,34,Bronze,부산,2024-10-23,Low,495,0
4574,장하은,F,23,Gold,대구,2021-10-28,High,782,0
4575,박지유,F,34,Gold,광주,2021-03-24,Medium,738,0
4576,조서윤,M,68,Bronze,충청,2021-12-27,Low,509,0
4577,한진우,F,51,Silver,서울,2023-02-11,High,671,0
4578,이주원,M,61,Gold,제주,2021-11-20,Medium,691,0
4579,조서연,F,31,Silver,경기,2021-06-26,Low,585,0
4580,강서연,F,36,Bronze,광주,2021-01-14,Medium,551,0
4581,강선우,M,58,Bronze,대전,2024-02-21,Low,504,1
4582,한진우,M,34,Bronze,세종,2023-02-16,High,581,0
4583,윤채원,M,21,Bronze,제주,2023-01-26,Low,429,0
4584,오서윤,F,31,Bronze,전라,2022-05-03,High,638,0
4585,정하은,F,47,Silver,제주,2021-07-07,High,744,0
4586,최지아,M,40,Silver,대전,2020-06-25,Medium,718,0
4587,조지우,M,33,Silver,경기,2024-11-02,Medium,596,0
4588,강시우,M,60,Silver,인천,2024-11-09,Medium,703,1
4589,조수빈,M,52,Bronze,전라,2024-11-30,Low,538,1
4590,이지우,F,32,Gold,서울,2023-11-18,Medium,715,0
4591,최다은,M,66,Bronze,인천,2022-04-12,Low,451,0
4592,박주원,F,66,Silver,대구,2022-06-08,Low,559,0
4593,장선우,M,57,Bronze,대구,2024-04-10,Medium,626,0
4594,정진우,M,56,Silver,충청,2023-06-04,High,679,0
4595,조다은,F,60,Bronze,인천,2024-11-09,Low,510,0
4596,오은서,M,63,Silver,대전,2023-08-22,Medium,599,0
4597,장우진,M,22,Gold,대전,2020-09-09,Low,613,0
4598,윤은서,M,41,Gold,서울,2021-02-28,Medium,708,0
4599,최우진,M,61,Silver,전라,2024-12-21,Low,561,0
4600,장민준,M,35,Silver,강원,2020-04-29,Low,603,0
4601,최선우,F,32,Gold,광주,2021-07-19,Medium,695,0
4602,황하은,F,51,Gold,제주,2020-06-26,Low,649,0
4603,이민준,F,69,Silver,강원,2022-05-10,Low,553,1
4604,조서연,M,46,Bronze,전라,2020-12-23,Low,573,0
4605,윤수빈,M,29,Bronze,광주,2020-08-02,Low,451,0
4606,황채원,M,69,Gold,서울,2022-05-01,High,710,0
4607,정서연,M,40,Bronze,충청,2024-12-27,Low,541,1
4608,임선우,M,22,Silver,충청,2022-09-05,Medium,606,0
4609,조선우,F,46,Bronze,서울,2022-12-28,Medium,530,0
4610,신서윤,M,38,VIP,부산,2022-08-22,Low,723,0
4611,한주원,M,37,Bronze,충청,2020-02-06,Medium,679,0
4612,황서연,F,67,Bronze,인천,2022-03-25,Low,485,0
4613,한서윤,F,51,Silver,광주,2023-08-30,Medium,616,0
4614,박지호,M,30,Silver,강원,2020-08-28,Low,572,0
4615,박은서,M,31,Gold,세종,2023-10-05,Medium,744,0
4616,정진우,M,55,Bronze,대구,2022-09-29,Low,527,0
4617,최지호,F,39,Silver,대구,2022-07-19,Medium,733,0
4618,임서윤,F,68,Silver,대전,2022-04-21,Low,575,0
4619,최다은,F,43,Bronze,전라,2022-01-18,Low,518,0
4620,장다은,F,22,VIP,경상,2022-10-20,Medium,837,0
4621,임진우,M,66,Gold,세종,2024-06-04,High,718,0
4622,강진우,M,38,Gold,부산,2020-08-13,Medium,723,0
4623,조진우,F,36,VIP,서울,2020-06-19,High,936,0
4624,황우진,F,31,VIP,대전,2020-12-06,Low,736,0
4625,조서연,M,24,Bronze,경상,2021-07-19,Medium,482,1
4626,이예준,M,38,Gold,강원,2020-11-15,High,834,0
4627,윤지호,F,27,Bronze,충청,2021-08-27,Medium,596,0
4628,이은서,F,21,Silver,충청,2023-12-24,High,645,0
4629,신도윤,F,69,Silver,제주,2021-04-21,Medium,632,0
4630,임지유,M,50,Bronze,부산,2022-01-10,Medium,629,1
4631,한민준,M,65,Gold,강원,2024-05-23,Medium,662,0
4632,강채원,M,30,Silver,인천,2021-01-30,Medium,642,0
4633,윤지아,M,62,Silver,서울,2022-01-22,Medium,613,0
4634,윤은서,F,64,Bronze,제주,2021-12-13,Medium,570,0
4635,강선우,F,53,Bronze,강원,2023-05-03,Low,590,0
4636,최하은,F,26,Silver,경기,2020-07-10,High,738,0
4637,정하은,M,38,Bronze,강원,2021-09-30,Low,613,0
4638,이우진,F,24,Bronze,세종,2024-09-19,Low,412,1
4639,임민준,F,45,Silver,대구,2021-10-12,Medium,621,0
4640,최시우,M,27,Bronze,제주,2020-07-04,Low,497,0
4641,황지호,F,21,Silver,부산,2023-08-24,Low,595,0
4642,장수아,M,62,Bronze,전라,2024-08-23,Low,549,0
4643,김수아,F,50,Silver,광주,2024-09-13,Medium,679,1
4644,신도윤,F,28,Bronze,경상,2020-04-27,Low,511,0
4645,장지우,F,24,Gold,대구,2021-02-25,High,717,0
4646,권지호,M,36,Bronze,세종,2021-10-11,Low,503,0
4647,조지우,F,68,Silver,인천,2021-04-13,Low,588,0
4648,정지우,M,25,Silver,강원,2021-06-19,Medium,656,0
4649,신은서,F,26,Bronze,광주,2023-06-10,Medium,558,0
4650,박지호,F,38,Silver,광주,2021-01-20,Low,665,0
4651,조시우,F,20,Silver,제주,2021-10-24,Medium,605,0
4652,윤하은,M,61,Bronze,전라,2022-05-20,Low,527,0
4653,한하은,M,51,Silver,전라,2020-04-03,Medium,613,0
4654,강주원,F,23,Gold,제주,2024-04-17,Medium,668,0
4655,정하은,F,60,Bronze,대구,2023-08-01,Medium,553,1
4656,오수아,F,61,Bronze,충청,2022-08-18,Medium,614,0
4657,윤서연,M,62,Silver,제주,2022-01-07,High,762,0
4658,신다은,F,23,Silver,서울,2024-06-16,Medium,586,0
4659,이하은,F,59,Silver,충청,2023-11-27,Medium,599,0
4660,임민준,F,66,Bronze,광주,2020-03-07,Low,428,0
4661,임지우,M,53,Silver,경상,2020-11-09,Medium,624,0
4662,황은서,M,38,Gold,전라,2020-07-13,High,783,0
4663,정서연,F,31,Bronze,강원,2023-08-16,Low,473,0
4664,오서연,F,52,Bronze,경기,2024-04-09,Medium,564,0
4665,권하은,F,57,Silver,인천,2024-12-03,Medium,654,0
4666,이서윤,F,44,Silver,인천,2021-12-10,High,633,0
4667,권우진,F,68,Bronze,경기,2022-05-19,Medium,520,0
4668,이우진,F,31,Silver,경상,2022-10-09,High,694,0
4669,한다은,M,64,Silver,대구,2021-01-03,Low,648,0
4670,김은서,F,31,VIP,충청,2021-05-03,Medium,830,0
4671,강선우,F,24,Bronze,충청,2021-08-11,Medium,615,0
4672,임지우,F,34,Bronze,전라,2024-07-10,Low,534,0
4673,임지유,F,64,Bronze,전라,2023-01-26,Low,428,0
4674,조지아,M,51,Gold,충청,2021-12-14,Medium,669,0
4675,오하은,F,63,Bronze,경기,2020-09-18,Low,540,1
4676,황지호,M,61,Gold,경기,2020-03-01,Medium,727,0
4677,신서연,M,36,Silver,충청,2021-07-25,Low,641,0
4678,황하은,M,33,Gold,경상,2020-09-15,High,696,0
4679,황서연,F,35,Silver,광주,2024-12-20,Low,609,0
4680,신진우,F,33,Silver,경기,2021-05-24,Medium,626,0
4681,강수빈,F,53,Gold,충청,2020-12-13,High,803,0
4682,오수빈,M,28,Silver,서울,2022-11-22,High,683,0
4683,임우진,F,24,Silver,충청,2021-04-19,High,612,0
4684,임수빈,M,54,VIP,세종,2023-07-30,High,870,0
4685,황수아,M,26,Gold,부산,2022-07-01,High,759,0
4686,권지유,F,39,VIP,세종,2024-12-12,Low,776,0
4687,황수아,F,40,Bronze,강원,2022-11-28,Medium,603,0
4688,한하은,M,62,Silver,인천,2023-03-02,Medium,670,0
4689,강서연,M,66,Bronze,대구,2022-10-04,Low,547,0
4690,장다은,F,34,Silver,광주,2022-05-22,Low,569,1
4691,황수아,M,67,VIP,제주,2020-02-03,High,727,0
4692,황예준,M,68,Bronze,경기,2020-07-23,Low,522,0
4693,오채원,M,26,Bronze,충청,2021-11-11,Medium,580,0
4694,오하은,M,36,Bronze,부산,2022-09-25,Low,587,1
4695,윤민준,M,51,Silver,전라,2021-03-08,High,755,0
4696,김민준,F,43,Silver,서울,2022-09-03,High,743,0
4697,박시우,F,64,Silver,대구,2022-06-02,Medium,667,0
4698,신도윤,M,69,Silver,광주,2024-09-05,High,647,0
4699,김도윤,M,44,Bronze,세종,2023-07-02,Low,585,0
4700,황서연,F,50,Silver,전라,2023-05-24,High,768,0
4701,오도윤,M,54,Gold,충청,2024-03-23,Medium,775,0
4702,황시우,F,40,Silver,경상,2022-07-03,Low,596,0
4703,오수빈,M,66,Silver,대구,2021-01-14,High,654,0
4704,강지호,F,64,Bronze,대전,2022-09-18,Low,522,1
4705,임서윤,M,27,Bronze,전라,2022-10-17,Low,466,1
4706,황민준,M,34,Bronze,전라,2020-06-09,Medium,537,1
4707,오수빈,M,44,Bronze,서울,2023-03-15,High,642,0
4708,강지아,F,20,Bronze,서울,2020-03-23,Low,550,1
4709,정채원,F,42,Silver,세종,2022-02-27,Medium,680,0
4710,윤지유,M,43,Silver,대구,2023-02-03,Medium,727,0
4711,정예준,F,28,Silver,대전,2020-05-03,High,694,0
4712,강지호,M,52,Gold,전라,2020-08-06,Medium,745,0
4713,박지유,M,55,Bronze,광주,2023-03-05,Medium,624,0
4714,김주원,M,69,Silver,경기,2023-07-18,Medium,614,0
4715,신다은,F,32,Bronze,경기,2023-07-05,High,648,0
4716,오수아,M,57,Silver,세종,2020-04-28,High,683,0
4717,조하은,F,52,Silver,대구,2021-07-23,Medium,631,0
4718,장은서,M,36,Bronze,경기,2023-09-22,Low,553,1
4719,황지호,M,35,Bronze,전라,2020-09-17,Medium,593,0
4720,황은서,M,69,Silver,경상,2024-01-08,Medium,549,0
4721,오시우,F,53,Bronze,충청,2021-09-18,High,703,0
4722,권수빈,F,45,Gold,제주,2023-04-02,High,786,0
4723,장선우,F,55,VIP,세종,2024-03-19,High,809,0
4724,조시우,F,33,Silver,서울,2021-10-20,Medium,674,0
4725,강하은,M,54,Silver,대전,2020-09-16,Low,574,0
4726,윤채원,F,64,Bronze,제주,2020-04-27,Low,495,1
4727,이은서,M,43,Gold,대구,2020-09-15,High,754,0
4728,조진우,F,20,Silver,광주,2022-05-11,Low,503,0
4729,임하은,M,60,Silver,전라,2022-06-12,Low,599,0
4730,한채원,F,22,Bronze,대구,2024-05-26,Medium,621,0
4731,황하은,F,22,Silver,세종,2024-09-28,Low,562,0
4732,오민준,M,43,Silver,대구,2021-06-08,Medium,660,1
4733,권은서,F,49,Bronze,인천,2022-01-28,Medium,563,0
4734,정수빈,F,42,Silver,광주,2023-12-24,Medium,631,0
4735,권채원,M,35,Bronze,경상,2021-07-10,Low,621,0
4736,임도윤,M,69,VIP,세종,2020-11-24,High,801,0
4737,박선우,M,50,Silver,광주,2023-10-08,Medium,651,0
4738,임시우,M,67,Bronze,대전,2024-07-31,Medium,535,1
4739,황채원,M,60,Gold,세종,2022-06-10,Medium,692,0
4740,신은서,F,32,Bronze,서울,2020-04-25,Low,556,0
4741,조하은,F,42,Gold,세종,2024-11-18,Medium,722,0
4742,이채원,F,56,Bronze,충청,2020-08-16,Medium,542,0
4743,조진우,F,21,Bronze,전라,2022-08-22,Low,466,1
4744,조은서,M,42,Silver,세종,2022-12-21,High,735,0
4745,박우진,M,50,Bronze,서울,2022-12-08,High,661,0
4746,오진우,M,29,Gold,제주,2022-09-10,High,836,0
4747,조진우,M,68,Bronze,충청,2021-07-30,High,651,0
4748,한지유,M,27,Bronze,인천,2023-03-18,Low,511,0
4749,정서연,M,24,Bronze,강원,2020-11-14,Low,566,0
4750,황지유,F,26,Bronze,전라,2020-10-24,High,616,0
